AphiaID,ScientificName,Authority,AphiaID_accepted,ScientificName_accepted,Authority_accepted,taxonRank,Kingdom,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,Marine,Brackish,Fresh,Terrestrial,taxonomicStatus,Unacceptreason,LSID,Citation
625403,Dolichospermum macrosporum,"(Klebhan) Wacklin, L.Hoffmann & Komárek, 2009",625403,Dolichospermum macrosporum,"(Klebhan) Wacklin, L.Hoffmann & Komárek, 2009",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Dolichospermum,,macrosporum,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:625403,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dolichospermum macrosporum (Klebhan) Wacklin, L.Hoffmann & Komárek, 2009. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab%20/aphia.php?p=taxdetails&id=625403 on 2019-07-16"
625404,Dolichospermum mendotae,"(W.Trelease) Wacklin, L.Hoffmann & Komárek, 2009",625404,Dolichospermum mendotae,"(W.Trelease) Wacklin, L.Hoffmann & Komárek, 2009",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Dolichospermum,,mendotae,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:625404,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dolichospermum mendotae (W.Trelease) Wacklin, L.Hoffmann & Komárek, 2009. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=625404 on 2019-07-16"
625407,Dolichospermum planctonicum,"(Brunnthaler) Wacklin, L.Hoffmann & Komárek, 2009",625407,Dolichospermum planctonicum,"(Brunnthaler) Wacklin, L.Hoffmann & Komárek, 2009",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Dolichospermum,,planctonicum,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:625407,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dolichospermum planctonicum (Brunnthaler) Wacklin, L.Hoffmann & Komárek, 2009. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=625407 on 2019-07-16"
625408,Dolichospermum sigmoideum,"(Nygaard) Wacklin, L.Hoffmann & Komárek, 2009",625408,Dolichospermum sigmoideum,"(Nygaard) Wacklin, L.Hoffmann & Komárek, 2009",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Dolichospermum,,sigmoideum,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:625408,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dolichospermum sigmoideum (Nygaard) Wacklin, L.Hoffmann & Komárek, 2009. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=625408 on 2019-07-16"
625411,Dolichospermum spiroides,"(Klebhan) Wacklin, L.Hoffmann & Komárek, 2009",625411,Dolichospermum spiroides,"(Klebhan) Wacklin, L.Hoffmann & Komárek, 2009",Species,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Dolichospermum,,spiroides,,0,0,1,,accepted,,urn:lsid:marinespecies.org:taxname:625411,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dolichospermum spiroides (Klebhan) Wacklin, L.Hoffmann & Komárek, 2009. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=625411 on 2019-07-16"
246831,Entomosigma,"J.Schiller, 1925",246831,Entomosigma,"J.Schiller, 1925",Genus,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Pronoctilucaceae,Entomosigma,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:246831,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Entomosigma J.Schiller, 1925. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=246831 on 2019-07-16"
246848,Entomosigma akashiwo,"Y.Hada, 1967",160585,Heterosigma akashiwo,"(Y.Hada) Y.Hada ex Y.Hara & M.Chihara, 1987",Species,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Pronoctilucaceae,Entomosigma,,akashiwo,,,1,,,unaccepted,basionym,urn:lsid:marinespecies.org:taxname:246848,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Entomosigma akashiwo Y.Hada, 1967. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=246848 on 2019-07-16"
160577,Exuviaella,"Cienkowski, 1881",109566,Prorocentrum,"Ehrenberg, 1834",Genus,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,,,,,,,unaccepted,synonym,urn:lsid:marinespecies.org:taxname:160577,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Exuviaella Cienkowski, 1881. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=160577 on 2019-07-16"
246857,Exuviaella cassubica,"Woloszynska, 1928",110294,Prorocentrum cassubicum,"(Woloszynska) Dodge, 1975",Species,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,cassubica,,,,,,unaccepted,basionym,urn:lsid:marinespecies.org:taxname:246857,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Exuviaella cassubica Woloszynska, 1928. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=246857 on 2019-07-16"
246858,Exuviaella hoffmanianum,"(M.A. Faust) McLachlan & Boalch, 1997",232423,Prorocentrum hoffmannianum,"M.A.Faust, 1990",Species,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,hoffmanianum,,,,,,unaccepted,,urn:lsid:marinespecies.org:taxname:246858,"HABs (2018). Exuviaella hoffmanianum (M.A. Faust) McLachlan & Boalch, 1997. Accessed at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=246858 on 2019-07-16"
246859,Exuviaella lima,"(Ehrenberg) Bütschli, 1885",110301,Prorocentrum lima,"(Ehrenberg) F.Stein, 1878",Species,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,lima,,1,,,,unaccepted,,urn:lsid:marinespecies.org:taxname:246859,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Exuviaella lima (Ehrenberg) Bütschli, 1885. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=246859 on 2019-07-16"
246861,Exuviaella maculosum,"(Faust) McLachlan, Boalch & Jahn, 1997",232400,Prorocentrum maculosum,"M.A.Faust, 1993",Species,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,maculosum,,,,,,unaccepted,synonym,urn:lsid:marinespecies.org:taxname:246861,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Exuviaella maculosum (Faust) McLachlan, Boalch & Jahn, 1997. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=246861 on 2019-07-16"
246864,Exuviaella mariae-lebouriae,"Parke & Ballantine, 1957",663558,Exuviaella marie-lebouriae,"Parke & Ballantine, 1957",Species,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,mariae-lebouriae,,,,,,unaccepted,,urn:lsid:marinespecies.org:taxname:246864,"HABs (2018). Exuviaella mariae-lebouriae Parke & Ballantine, 1957. Accessed at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=246864 on 2019-07-16"
663558,Exuviaella marie-lebouriae,"Parke & Ballantine, 1957",110304,Prorocentrum minimum,"(Pavillard) J.Schiller, 1933",Species,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,marie-lebouriae,,1,,,,unaccepted,synonym,urn:lsid:marinespecies.org:taxname:663558,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Exuviaella marie-lebouriae Parke & Ballantine, 1957. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=663558 on 2019-07-16"
160579,Exuviaella marina,"Cienkowski, 1881",110301,Prorocentrum lima,"(Ehrenberg) F.Stein, 1878",Species,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,marina,,1,1,,0,unaccepted,synonym,urn:lsid:marinespecies.org:taxname:160579,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Exuviaella marina Cienkowski, 1881. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=160579 on 2019-07-16"
246860,Exuviaella marina var. lima,"(Ehrenberg) Schiller, 1931",110301,Prorocentrum lima,"(Ehrenberg) F.Stein, 1878",Variety,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,marina,,1,,,,unaccepted,,urn:lsid:marinespecies.org:taxname:246860,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Exuviaella marina var. lima (Ehrenberg) Schiller, 1931. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=246860 on 2019-07-16"
246862,Exuviaella minima,"Pavillard, 1916",232376,Prorocentrum cordatum,"(Ostenfeld) J.D.Dodge, 1975",Species,Chromista,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,Exuviaella,,minima,,1,,,,unaccepted,basionym,urn:lsid:marinespecies.org:taxname:246862,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Exuviaella minima Pavillard, 1916. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=246862 on 2019-07-16"
233759,Fibrocapsa,"S.Toriumi & H.Takano, 1973",233759,Fibrocapsa,"S.Toriumi & H.Takano, 1973",Genus,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:233759,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Fibrocapsa S.Toriumi & H.Takano, 1973. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=233759 on 2019-07-16"
233761,Fibrocapsa japonica,"S.Toriumi & H.Takano, 1973",233761,Fibrocapsa japonica,"S.Toriumi & H.Takano, 1973",Species,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Chattonellaceae,Fibrocapsa,,japonica,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:233761,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Fibrocapsa japonica S.Toriumi & H.Takano, 1973. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=233761 on 2019-07-16"
368683,Florenciellales,,368683,Florenciellales,,Order,Chromista,Ochrophyta,Dictyochophyceae,Florenciellales,,,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:368683,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Florenciellales. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB./aphia.php?p=taxdetails&id=368683 on 2019-07-16"
368900,Florenciellales incertae sedis,,368900,Florenciellales incertae sedis,,Family,Chromista,Ochrophyta,Dictyochophyceae,Florenciellales,Florenciellales incertae sedis,,,,,,,,,accepted,,urn:lsid:marinespecies.org:taxname:368900,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Florenciellales incertae sedis. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/HAB/aphia.php?p=taxdetails&id=368900 on 2019-07-16"
156946,Frustulia,"L. Rabenhorst, 1853",156946,Frustulia,"L. Rabenhorst, 1853",Genus,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:156946,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Frustulia L. Rabenhorst, 1853. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://marinespecies.org/HAB/aphia.php?p=taxdetails&id=156946 on 2019-07-16"
163654,Frustulia coffeaeformis,"C.Agardh, 1827",163654,Frustulia coffeaeformis,"C.Agardh, 1827",Species,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,,coffeaeformis,,0,0,1,,uncertain,unassessed,urn:lsid:marinespecies.org:taxname:163654,"Kociolek, J.P.; Balasubramanian, K.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2018). DiatomBase. Frustulia coffeaeformis C.Agardh, 1827. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab./aphia.php?p=taxdetails&id=163654 on 2019-07-16"
843036,Fukuyoa,"Gomez, Qiu, Lopes & Lin, 2015",843036,Fukuyoa,"Gomez, Qiu, Lopes & Lin, 2015",Genus,Chromista,Myzozoa,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Fukuyoa,,,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:843036,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Fukuyoa Gomez, Qiu, Lopes & Lin, 2015. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=843036 on 2019-07-16"
1311307,Fukuyoa ruetzleri,"(M.A.Faust, Litaker, Vandersea, Kibler, W.C.Holland & P.A.Tester) F.Gómez, D.X.Qiu, R.M.Lopes & Senjie Lin, 2005",1311307,Fukuyoa ruetzleri,"(M.A.Faust, Litaker, Vandersea, Kibler, W.C.Holland & P.A.Tester) F.Gómez, D.X.Qiu, R.M.Lopes & Senjie Lin, 2005",Species,Chromista,Myzozoa,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Fukuyoa,,ruetzleri,,1,,,,accepted,,urn:lsid:marinespecies.org:taxname:1311307,"Guiry, M.D. & Guiry, G.M. (2018). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Fukuyoa ruetzleri (M.A.Faust, Litaker, Vandersea, Kibler, W.C.Holland & P.A.Tester) F.Gómez, D.X.Qiu, R.M.Lopes & Senjie Lin, 2005. Accessed through: Moestrup, Ø.;  Akselmann, R.;  Fraga, S.; Hoppenrath, M.; Iwataki, M.; Komárek, J.; Larsen, J.; Lundholm, N.; Zingone, A. (Eds) (2009 onwards) IOC-UNESCO Taxonomic Reference List of Harmful Micro Algae at: http://www.marinespecies.org/hab/aphia.php?p=taxdetails&id=1311307 on 2019-07-16"
